text,label
"Buat apalah susah cari kesana kesini, sudah didepan mata? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/3g5cHT ",1
"Awalnya gak begitu oke, reff nya bolehlah lebih? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/2EL4dU ",1
Bahagia selalu buat kalian {} ? ? @RaffiAhmadLagi @Lady6igi  @ruben_onsu @sarwendah29 ,1
[Nasional] Diskon - Nose Up Clipper Alat Pemancung Hidung Teknologi Jepang Hanya Rp... http://gpon.co/w605b  ,1
Cantikmu mengalahlan semua??? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1fECEN ,1
"Kangen NaBil @RealSyahnazS @bangbily RaGa @RaffiAhmadLagi @OlgaSyahputra82 satu acara, mesra2an & bongkar2an Ya Allah ",1
Met Jumat barokah NaBil @RealSyahnazS @bangbily RaGa @RaffiAhmadLagi @OlgaSyahputra82 smoga kita sll dilindungi Allah ,1
Morning @RaffiAhmadLagi @Lady6igi jumat berkah buat kita semua,1
"Raffi Ahmad dan Nagita Slavina - Raffi Ahmad Sakit Parah, Gigi Cemas | 19 Februari 2015 http://youtu.be/7nZLBtxbt7g?a ",-1
"Watch """"Tangis Dalam Lagu Cherrybelle Untuk Raffi Ahmad"" | GoSpot RCTI | (10/04/2013)"" on YouTube http://bit.ly/17hA2jl ",-1
"Awal muncul @wanda_hamidah dgn Daniel, pacar brondongnya pas di kawinan @RaffiAhmadLagi. ",-1
Buat apalah susah  cari kesana kesini Sudah di depan mata? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1EE5QZ ,1
Ya semoga tgl 28 ke ui ga ada halangan + ketemu teman .....  *Hanya teman*? ? Tergila-Gila by Raffi Ahmad ? https://path.com/p/15k4b9 ,1
"bagi kalian yg kangen melihat acting @RaffiAhmadLagi ini link nya Sumpah,acting nya tu bagus banget  ""LOVE IS CINTA"": http://youtu.be/kkSTv4Dmlw4 ",1
Otpan sama fikri sambil dengerin ini?adem bgt fikk? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1zuwux ,1
Makasih udah di downloadin ?? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina (at pewe House ?) ? https://path.com/p/31lXg3 ,1
Gigi ngelihat aa raffi dengan senyuman yg paling dalam  @Lady6igi @RaffiAhmadLagi,1
#News [MENGEJUT KAN !] Orang Tua Raffi Ahmad Diciduk Polisi http://dlvr.it/8dNxRs  #Assadiqulhaq,-1
"Link obsesi= Raffi Ahmad Dan Olga Syahputra Diramal Makin Eksis - Obsesi 19 Februari 2015: http://youtu.be/UjfYJCrlCfo?a  melalui @YouTube""",1
Mirip-mirip Raffi Ahmad.. matanya agak2 belel gituh kayak abis naek KRL tapi di atepnya..,-1
Wanda Hamidah Stop Menjanda Dengan Menikahi Pria Bertato - Sriwijaya Post http://gpon.co/-y5si  http://gpon.co/b ,1
buat apalah susah cari kesana kesini? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina (w/ afni & Alvira) ? https://path.com/p/25AgPK ,1
bumiill @Lady6igi make up tipis makin cute :3 duh @RaffiAhmadLagi istrimu menarik hati ,1
Assiiiikkkk ada RANS di @Pesbukers_antv1! Serasi bgt Ki Dalang @RaffiAhmadLagi & Sinden @Lady6igi pake baju merah-merah bergairah.. :D,1
Kebersamaan @RealSyahnazS n @RaffiAhmadLagi kompak&so sweet? ,1
Dahsyat 16 Februari 2015 Full Part 1 - Raffi Ahmad DKK Membongkar Keboho...: http://youtu.be/NA7P49eGcVI  lewat @YouTube,-1
"RT ""@detikhot: Selamat Ulang Tahun Raffi Ahmad dan Nagita Slavina http://tinyurl.com/o8j2kdw  """"",1
Link obsesi= Raffi Ahmad Dan Olga Syahputra Diramal Makin Eksis - Obsesi 19 Februari 2015: http://youtu.be/UjfYJCrlCfo?a  melalui @YouTube,1
Kita berdua diizinkan bersama dan bersatu selamanya?? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/3KO6xT ,1
"""@wow_keren: Raffi Ahmad-Nagita Slavina Dapat Kado Umroh dan Liburan ke London http://ow.ly/2ULvEU """,1
"""@wow_keren: Raffi Ahmad dan Nagita Slavina Hadiahkan Motor untuk Anak-Anak Panti Asuhan http://ow.ly/2UOtEF """,1
"""@detikhot: Selamat Ulang Tahun Raffi Ahmad dan Nagita Slavina http://tinyurl.com/o8j2kdw  """,1
Raffi Ahmad Dan Olga Syahputra Diramal Makin Eksis - Obsesi 19 Februari 2015: http://youtu.be/UjfYJCrlCfo?a  melalui @YouTube,1
"Kok g bisa di buka link nya..@karlinaa73: ehh makasih ya ? ""@merissanedya: @karlinaa73 ini ya kak >> http://uyeshare.com/site_index-of-mp3-detile.xhtml?cmid=27575194&get-artist=Raffi%20Ahmad&get-title=Terbaik%20Untukmu ? ???""""",-1
[Nasional] Diskon - Cincin perak motif naga Rp 300.000 http://gpon.co/vfe72  ,1
[Nasional] Diskon - Berenergi dan Santai Dengan Alat Pemijat New Sunmas 2 in 1 Hanya Rp... http://gpon.co/3mg5r  ,1
Kangen kalian @raffiahmadLagi @lady6igi semoga ikut lakinya ke pesbukers yachhh... kangen kalian..,1
"Trus gigi sempet ngomong pelan sambil senyum ""tuh diamah.."" Aa..jaga kesehatan yaa,semua sayang aa:* @RaffiAhmadLagi",1
[Nasional] Diskon - Kalung perak motif Angel Rp 550.000 http://gpon.co/jkwzk  ,1
[Nasional] Diskon - Sarung Medinah Bahan Halus dan Lembut Hanya Rp 60.000 http://gpon.co/7d9dr  ,1
Cita-cita Raffi Ahmad Sejak Kecil - http://KasaKusuK.com  http://shar.es/1WfAgg  via @sharethis,1
smga kak olga menang RT @fosel_globaltv: Berita Terheboh ;3C. @RaffiAhmadLagi 3D. @OlgaSyahputra82 sakit vote-> http://on.fb.me/1valrkx   #FSA,1
"RT ""@RNJunior172: Karir raffi ahmad akan lebih naik dari tahun sebelumnya *selebritasiang trans7""",1
"Yeee,gw udah punya lagu Aa @RaffiAhmadLagi yg ""terbaik untukmu"" ",1
Buat apa lah susah cari kesana kesini sudah didepan mata? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1d1fcr ,1
Late Night Show 16 Februari 2015 Full - Kejutan Nagita Selavina Kepada Raffi Ahmad [FULL] http://www.youtube.com/watch?v=q3_h9Uw8xdE&feature=youtube_gdata_player ?,1
Jumpa Fans di Ulang Tahun Raffi Ahmad - Nagita Slavina http://www.youtube.com/watch?v=EBmcbwBvbNg&sns=tw ? ? via @youtube,1
Raffi Ahmad & Nagita Slavina Rayakan Ulang Tahun Bersama Anak Yatim http://www.youtube.com/watch?v=-o7jyd1dVto&sns=tw ? ? lewat @youtube,1
"[Nasional] Diskon - Cincin Perak Batu Garnet Gold Plating 18 Karat, Dengan Motif Jantung... http://gpon.co/8bian  ",1
[Nasional] Diskon - Cute And Sexy Kimono Yang Nyaman Dipakai Hanya Rp 56.000 /set http://gpon.co/6zxwm  ,1
Janganlah kau berpaling dariku karna kamu cuma satu untukku *Selamat pagi RANS @RaffiAhmadLagi @Lady6igi ,1
http://gpon.co/a  Orang Tua Raffi Ahmad Diciduk Polisi - Harian Terbit http://gpon.co/7jjrx ,-1
Seharusny libur gini mb gigi/Aa Raffi mnyempatkan wkt mnyapa kita di sosmed wlpn hnya 1 foto atau sekedar hallo cc @Lady6igi @RaffiAhmadLagi,-1
Sekarang nyanyi lagu ini sendirian semoga beberapa waktu ke? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1c5BM0 ,1
cie yang marahan taunya lgsg baikan berpelukan pula ahayde @bangbily @raffiahmadlagi @realsyahnazs,1
ciee yang masak samasama haa @bangbily @raffiahmadlagi romantis jg yaa abg ke aa haa @realsyahnazs,1
saking carenya @bangbily ke aa @raffiahmadlagi smpe rela berantem hee cocwit wkwk @realsyahnazs,1
"Ya iyalah a rafi spa jg yg gk suka sma abang, @bangbily dah ccok bgt wat d jadiin calon adik ipar, colek @RaffiAhmadLagi",1
"RT @SuperMomsky: Bday bash bumil cantik.. Sehat trs yah bumil cantik.. Aamiin @Lady6igi @RaffiAhmadLagi http://twitter.com/SuperMomsky/status/567732054175928320/photo/1pic.twitter.com/wUE5hYa7sa """,1
[Nasional] Diskon - Madu Diet - Diet / Langsing dengan Cepat dan Aman 2 botol hanya Rp... http://gpon.co/wsoxx  ,1
"[Nasional] Diskon - Cocok Untuk Anak Muda, Dompet Levis Gaul Hanya Rp 60.000 http://gpon.co/naklm  ",1
Semoga berjodoh yaaa sis sama sekolah ini????? (with GheaIndira at @smanitra) ? https://path.com/p/2c55HO ,1
sama. saya juga dulu kalau pulang sekolah selalu nonton idola cilik. sambil nonton awas ada sule,1
Semangat sekolah tinggal 2 bulan lagi >.< abis itu liburan deh hahay :3,1
Punya banyak temen? Tapi sibuk urusan sekolah? Aturlah waktumu supaya pertemanan dan prestasimu seimbang!,1
Komunitas motor ini dukung rute aman selamat sekolah di Bantaeng - Berita Bulukumba http://goo.gl/fb/tr4cN2  #Bantaeng,1
"Namanya juga cinta di sekolah.. Tiap hari ngeliat, tiap hari ketemu, mau ngelupain jadinya susah.",-1
"Kebanyakan Sekolah tidak menguji kecerdasan Anda, tapi menguji daya ingat Anda.",1
Sebuah sekolah di Norwegia tidak memberikan PR untuk muridnya agar lebih memiliki waktu bersama keluarga.,1
"RT @BeasiswaS1: http://beasiswaindo.com/5239  Beasiswa Penuh, SPP & BPP Pokok STMT Trisakti, mau? :) ~0228",1
Ada istilah tersendiri bagi rasa takut untuk pergi ke sekolah yaitu 'Didaskaleinophobia'.,-1
Dompet Dhuafa Sulsel Berbagi Perlengkapan Sekolah http://www.dompetdhuafa.org/post/detail/749/dompet-dhuafa-sulsel-berbagi-perlengkapan-sekolah ? ,1
"Di antara 4 pulpen legendaris ini, nomor 4 yang paling jadi idola anak sekolah http://mlsbgt.de/1C6Cpml  ",1
"""kakak besok sekolah lagi yah"", kata salah satu krucil @SBMatahari sambil tersenyum manis pagi ini *then i'm melting~~ :"")",1
"Mereka siswa/i Sekolah Juara Binaan RZ ""@puskomdakaltim: @rumahzakat masya Allah solehnya anak-anak ini""",1
"Sekolah di SD Zhan Lin Cina, sengaja pasang palang besi di meja siswa demi cegah rabun jauh. ",1
Komunitas motor ini dukung rute aman selamat sekolah di Bantaeng - Berita Bulukumba http://goo.gl/fb/rldnTi  #Bantaeng,1
"Ada nama sekolah SD SETAN di desa Setan Candiretno, Secang, Magelang, Jawa Tengah. ",-1
Percaya tidak kalau kasus kekerasan tidak hanya terjadi di sekolah? Bahkan di alam semesta hal tersebut ada http://ngi.cc/n2XI ,-1
"35 siswa, 9 sekolah, 3 kecamatan mewakili #Bima!! Road to beasiswa 5 tahun belajar di SMP-SMA @smartekselensia! ? ",1
di Beijing terdapat sekolah khusus berburu pria kaya bernama Moral Education Center for Women School #PramborsInfo,1
"Anak tawuran karena terpengaruh keluarga, lingkungan, media, game, dan...sekolah. Maka bubarkan sekolah... *eh gimana-gimana....",-1
Perpusda Sleman Lakukan Pembinaan ke Sekolah-sekolah http://republika.co.id/r/nkgxdg ,1
Jumlah pelajar tawuran lebih banyak daripada gamer pelaku kekerasan. Maka pasti sekolah menyebabkan kekerasan. Bubarkan sekolah! ????,-1
"#News Sekolah Tak Tahu, Dana UPS Miliaran Rupiah Akal-akalan Dewan http://dlvr.it/8mTxl3  #Assadiqulhaq",-1
"Boringnyahhh , adik adik sekolah pula ajak buat study group addmath , Bosannyahhhh :')",-1
Ruang kelas yang dirancang dengan baik meningkatkan kemampuan akademis murid-murid sekolah dasar http://ngi.cc/n4N4 ,1
"Akan ada saatnya lo kangen duduk di kursi sekolah. Jadi, buat yg masih sekolah, jgn sia2in moment2 penting bareng temen2 sekolah lo. :)",1
Doakan kami kaka2! 35 anak dari #Bima ikt tes tulis sekolah @smartekselensia! ??Cc @Ind_Mengajar ,1
"Siswa/i sekolah juara membacakan cerita dalam bahasa mandarin, pengalaman baru bagi mereka belajar bahasa mandarin. ",1
"Telat sekolah, ngampus, atau ngantor masih mending dripada telat ngungkapin perasaan. uda keburu diembat sma temen dianya.. #ARSI",-1
Austrian International School of S3x (AISOS) adalah sekolah yg mengajarkan bagaimana caranya utk menjadi seorang pecinta yg baik dan benar.,1
Berangkat sekolah terlalu pagi tidak bagus untuk kesehatan fisik dan mental anak anak. [American Academy of Pediatrics],-1
Dompet Dhuafa Sulsel Berbagi Perlengkapan Sekolah http://www.dompetdhuafa.org/post/detail/749/dompet-dhuafa-sulsel-berbagi-perlengkapan-sekolah ? ,1
Di Finlandia tidak ada sistem ranking di Sekolah. Mereka percaya bahwa semua murid itu seharusnya ranking 1.,1
"Di Belgia, rata-rata sekolah belajar hanya 3 jam selebihnya mengasah kemampuan.",1
Keunikan Sekolah di Korea http://bit.ly/1Ew4V0m  #HotThread,1
"Kebanyakan sekolah masa kini tidak mengukur intelektualitas, mereka hanya mengukur daya ingat.",-1
Makin aneh pemirsaa ?@qronoz: Kantor Pemenang Lelang UPS Rp 5 M/Sekolah Ini Ternyata Gudang Pakan Ternak http://tinyurl.com/q2p2hht ?,-1
"Bahkan ada sekolah yg tidak tahu menahu soal 6M untuk UPS itu, #saveAhok ",-1
"Bapaku pulang dari kota, bapaku belikan iphone baru, iphone baru kecil warna merah. Boleh ku bawa ke sekolah. Tweet tweet tweet tweet tweet.",1
"40 persen jajanan sekolah mengandung bahan berbahaya seperti pewarna pakaian, boraks, dan formalin. [BPOM]",-1
RT @DeyanaIdhamR: Belajar di alam itu bisa memperkaya pengetahuan yang tidak kita dapat dari bangku sekolah.. ,1
13. Ada seorg pelajar SMA melahirkan di kebun warga bahkan ada juga yang melahirkan di kamar mandi sekolah. #WomenAndShariah,-1
"Efisiensi Anggaran, Pemkab Majalengka Hapus 158 Sekolah http://bitly.com/1au8xEX ",-1
Hari ini survey ke beberapa TK buat daftarin Amira. Yaampuuuuun puyeng ya nyari sekolah anak yang sreg di hati. :'D,-1
"""Alah benda simple je dia ni tweet. Pendidikan islam kat sekolah ada belajar"" Kekadang benda simple tulah kita mudah lupa. Jangan berlagak.",-1
"Sukses atas kelahiran buku Pemimpin Cinta karya Bpk. Edi Sutarto, Dir. Sekolah Islam Athirah & Pembina @FLP_Makassar ",1
jangan sampe deh nyia2in 3 tahun di sekolah. Nyesel akhirnya dehh :'( #anakSMA,-1
RT @DeyanaIdhamR: Belajar di alam itu bisa memperkaya pengetahuan yg tidak kita dapat dari bangku sekolah.. Ciremai. http://twitter.com/DeyanaIdhamR/status/571216757366480897/photo/1pic.twitter.com/qtZ7434RDK ,1
"""@Denshu_: MALAIKAT MAUT. Ini pertama dan terakhir kali ia menjemput anaknya di sekolah.",-1
"UPS Rp 5 Miliar/Sekolah, Praktisi IT: Aneh & Tak Logis http://tinyurl.com/p7cmsxo ",-1
"Jangan coba-coba pacaran sama cewek satu sekolah. Satu orang aja ribet, apa lagi kalo satu sekolah.",-1
"Aku x rindu sekolah. Aku rindu bila  kita semua dalam kelas, lepastu dalam kelas tak ada cikgu .",1
Ternyata di sekolah itu bukan cuma rebutan pacar tapi ada juga yang rebutan wifi,-1
@M_DesyJKT48 iya mb blm lagi jadwal sekolah yg satu nya (jeketi)? tp gpp udh biasa mb ahahah,-1
1 dari 10 anak tidak mau kembali sekolah karena mereka takut korban bullying.,-1
"dikirimin booklet dari insya Allah calon sekolah :""",1
"Terus pura2 sakit biar bisa tidur di UKS sekolah ??? Kalau ga ngerjain PR suruh kerjain di perpus, ujung2nya bobo di perpus wkwkw ??",-1
"Mendikbud: Sekolah yang sekarang diberikan kepercayaan untuk menentukan kelulusan, diharapkan memegang kepercayaan tersebut",1
Kebakaran Hebat Melanda Pesantren dan Sekolah di Tangerang http://dlvr.it/8lcTHK  ,-1
Didaskaleinophobia adalah takut akan pergi ke sekolah dan Scolionophobia adalah takut akan sekolah.,-1
Pemajuan Jam Sekolah Dinilai Efektif Tingkatkan Belajar Siswa http://bit.ly/1LHiWZf ,1
"Kisruh APBD DKI, Anggaran Rp 6 Miliar untuk UPS Satu Sekolah http://bit.ly/1LM2PcU ",-1
Paling males pas bangun pagi siap2 ke sekolah. Apalagi kalo cuaca mendung atau gerimis #anakSMA,-1
"Saat Gigi teriak, kaca2 di gudang sekolah semuanya pecah!! AMAZING!!  #CantikCantikMagic ",1
Dompet Dhuafa Sulsel Berbagi Perlengkapan Sekolah http://www.dompetdhuafa.org/post/detail/749/dompet-dhuafa-sulsel-berbagi-perlengkapan-sekolah ? ,1
"Tiap kali sebelum pergi sekolah dulu2, umi aku pesan, ""If you dont turn your learnings into actions, then it was just an academic exercise""",-1
"Keuntungan pacaran 1 sekolah adalah komunikasi lancar dan hemat pulsa, soalnya gak perlu dikit-dikit sms. kan bisa ketemu langsung #anakSMA",1
Hihihi Gigi panik nih saat Dante dateng ke sekolah #CantikCantikMagic ,-1
"Terima kasih banyak atas donasi dr @DDsulsel brupa seragam olahraga,seragam sekolah,tas dan sepatu ",1
"Traveling and teaching (TnT) 4 kami di MI Nurul Jihad pekan lalu, dgn kondisi sekolah yg memprihatinkan @Pete2Merah ",-1
"RT @BeasiswaS1: http://beasiswaindo.com/5239  Beasiswa Penuh, SPP & BPP Pokok STMT Trisakti, mau? :) ~0226",1
"Di Belgia, rata-rata sekolah belajar hanya 3 jam selebihnya mengasah kemampuan.",1
Di Pengkalan Haji Umar dan Jeti Kampung Boyan dgn pelajar2 sekolah utk menaiki perahu tambang. Utamakan keselamatan! ,1
Seseorang yang sering bikin kamu semangat ke Sekolah?:3,1
"Libur terlalu panjang = Membosankan. Libur terlalu sebentar = ngeselin. Giliran libur maunya masuk sekolah, giliran masuk maunya libur",-1
"RT @DMCDompetDhuafa: Persiapan sekolah ceria dampingi anak korban #kebakaran Rawa Buaya, Jakarta Barat.@Dompet_Dhuafa http://twitter.com/DMCDompetDhuafa/status/570856561414791168/photo/1pic.twitter.com/g0Q6kfIiFl ",1
"Ga kebayang, pahala&kebaikan pimpinan2  daerah&negara, bila semua sekolah, ngafal Qur'an. Saya tulis artikelnya di http://yusufmansur.com .",1
"Terima kasih donatur, kedermawan yang telah diberikan melalui RZ bantu kami utk melanjutkan sekolah #BerbagiSenyum ",1
"Penyaluran Beasiswa untuk anak juara RZ Cilegon wilayah Cibeber, bantu biaya sekolah yatim dhuafa #BerbagiSenyum ",1
"PT Semen Padang Salurkan Rp4,55 Miliar untuk Sekolah di Padang http://bitly.com/1anmEfd ",1
Ada orang waktu di sekolah dia tak bagus. Di Universiti/Kolej dia jadi pelajar cemerlang. Dia gunakan peluang kedua sebaiknya.,1
Anies Baswedan: Sekolah Harus Punya Tempat di Hati Anak-anak http://republika.co.id/r/nkd7cn ,1
Anies Bawesdan: Sekolah Harus Jadi Taman yang Menyenangkan http://dlvr.it/8kz15H  ,1
"Di Banda, 2 rumah & 28 ekor sapi hanyut. 400 rumah, 30 hektar padi dan 2 hektar jagung terendam, pagar sekolah dan kantor desa rusak..",-1
"Di Los Angeles, ada sebuah sekolah yang memberi fasilitas gadget tablet untuk  600.000 siswanya guna mendukung proses pembelajaran",1
"Ruang kelas yang dirancang dengan baik meningkatkan kemampuan akademis murid-murid sekolah dasar, menurut hasil riset http://ngi.cc/n4N4 ",1
"Bila masuk form 5 tak sabar nak habis sekolah, bila tengah exam tak sabar nak habis exam dan sekarang takut dengan sehelai kertas sahaja ?",-1
"#faktasahabat  dia yang rela telat pulang sekolah cuma buat gosip , curhat dan ngobrolin yang gak jelas",1
"cyra  anak multi bakat. selain pandai menyayi, ia punya segudang prestasi di sekolah, ia juga menjadi penyiar radio ",1
Pemilik Wendy's kembali menyelesaikan SMA-nya di umur 61 tahun karena tidak ingin anak-anak muda di masa depan putus sekolah.,1
"RT @aprilliaqu #CeritaNebeng Pagi ini nebeng pa guru @aalizani dan sampe sekolah jam 6. 28, haha paguru n buguru tebeng2an, makasih yaa",1
"Menjelang UN perbanyak pemahaman pelajaran dgn rajin sekolah & banyakin soal latihan. Berdoa, minta restu ortu & yg penting no pacaran ^_^",1
"Kesalahan utama ibu bapa ialah membangunkan anak untuk ke sekolah, tetapi bukan untuk menunaikan solat Subuh.",-1
"Pas libur pertama: pengen sekolah, kangen temen. Pas h-1 masuk sekolah: pengen libur seminggu lagi aja plis. Realita pelajar masa kini..",-1
"RT @VIVA_log: Diusir dari Sekolah, Pria Ini Kini Miliki Rp220 Trilliun http://dlvr.it/8kmNtq  ",1
#Sports Bupati Sebut Budi Pekerti Anak Sekolah di Wajo Luntur http://dlvr.it/8khXqS  #Assadiqulhaq,-1
balik ke masjid al mansur. di jembatan lima. eh ada Yani. temen sekolah. ,1
#News Siswi SD di Pekanbaru dicabuli om-om di bawah tangga sekolah http://dlvr.it/8kd7Ym  #Assadiqulhaq,-1
Dompet Dhuafa Sulsel Berbagi Perlengkapan Sekolah http://www.dompetdhuafa.org/post/detail/749/dompet-dhuafa-sulsel-berbagi-perlengkapan-sekolah ? ,1
"RT @BeasiswaS1: http://beasiswaindo.com/5239  Beasiswa Penuh, SPP & BPP Pokok STMT Trisakti, mau? :) ~0225",1
di sekolah cuma nungguin bel istirahat sama bel pulang -___-,-1
"Biar gimanapun juga, sekolah itu penting. Pendidikan tetep nomer 1. #Ganaskustik - @CJRisCJR",1
"Entah kenapa, ada sejenis manusia, yang kalau dinasihati untuk sekolah dengan baik, selalu menyanggah dengan menjagokan Bill Gates.",-1
"Saat Shakira kelas 2 SD, ia ditolak masuk paduan suara sekolah karena gurunya menilai suara Shakira mirip suara kambing.",-1
Peran Sekolah Bisa Bantu Turunkan Angka Penyakit Gigi http://republika.co.id/r/nkbvez ,1
"Hingga suatu hari, segala keyakinannya terjawab. Ia ditawari untuk sekolah oleh Kedubes Arab Saudi tanpa dipungut biaya sepeserpun.",1
RT @VIVA_log: Solusi Ketika Nilai Sekolah Anak Jeblok http://dlvr.it/8kQvGs  ,1
Pemilik Wendy's kembali menyelesaikan SMA-nya di umur 61 tahun karena tidak ingin anak anak muda di masa depan putus sekolah.,1
"Di Belanda, mereka yang baru lulus sekolah, akan dicarikan pekerjaan oleh pemerintah setempat sesuai dengan bidangnya.",1
"Pada tahun 1962, sekolah di Tanganyika ditutup karena suatu kejadian yaitu epidemi tawa (ketawa menular) yang berlangsung selama 6 bulan.",-1
"Di Banda, 2 rumah & 28 ekor sapi, hanyut. 400 rumah, 30 hektare padi dan dua hektare jagung terendam, pagar sekolah dan kantor desa rusak.",-1
Di Finlandia tidak ada sistem ranking di Sekolah. Mereka percaya bahwa semua murid itu seharusnya ranking 1.,1
Ternyata @Bellaudya829 pernah sering mimisan waktu sekolah. @SarahSechan_NET ,-1
.@Bellaudya829 akui pernah bolos sekolah sewaktu kecil dan waktu SD dia sempat gak tau alamat rumah. @SarahSechan_NET ,-1
RT @VIVA_log: Sosok Menyeramkan Tertangkap Kamera Siswi Sekolah http://dlvr.it/8kFCmK  ,-1
Gara-gara Jokowi Siswa di Bogor Lebih Cepat Masuk Sekolah http://bitly.com/1Dnrv9I ,-1
"Melihat pentingnya sarapan untuk kerja otak kita, sarapan menjadi penting bagi anak2 sekolah,pekerja,&mrk yg beraktivitas pagi hr #DDSehat",1
hari pertama sekolah tetap semangat meskipun blm sepenuhnya moveon dari liburan,-1
06.58: RT @HYurikei: Jln ry Bogor arah ke Ps. Rebo macet imbas bnyk kendaraan yg masuk ke sekolah Sudirman Cijantung. ,-1
Bahasa Indonesia menjadi salah satu pelajaran utama di setiap sekolah di Australia.,1
"Pada tahun 1962, sekolah di Tanganyika ditutup karena suatu kejadian yaitu epidemi tawa (ketawa menular) yang berlangsung selama 6 bulan.",-1
"Masa SMA adalah masa sekolah yang paling menyenangkan, di mana kita bisa mengenal cinta dan persahabatan.",1
Satu-satunya tempat yg bikin gk galau itu sekolah. Banyak teman2 yang buat happy. Tapi sama aja kalau yg bikin nyesek itu satu sekolahan -_-,1
Didaskaleinophobia adalah fobia atau rasa takut untuk pergi ke sekolah.,-1
"RT @BeasiswaS1: http://beasiswaindo.com/5239  Beasiswa Penuh, SPP & BPP Pokok STMT Trisakti, mau? :) ~0224",1
Dompet Dhuafa Sulsel Berbagi Perlengkapan Sekolah http://www.dompetdhuafa.org/post/detail/749/dompet-dhuafa-sulsel-berbagi-perlengkapan-sekolah ? ,1
Pungutan Biaya Perpisahan Sekolah di SMPN 2 Kota Cirebon Menuai Kritik http://bit.ly/1acjpHp ,-1
Btw ngeliatin komen2 anak sekolah di secret kok berasa pengen nampar yak...  Bully dan bercanda itu beda loh..,-1
Pasukan Israel Larang Anak TK Palestina Masuk ke Sekolah http://bit.ly/1FnJNYa ,-1
"Pernikahan anak dampaknya kompleks loh teman2. yaitu kesehatan reproduksi yg blum siap, keuangan keluarga, & putus sekolah. #TundaSampaiSiap",-1
"Aku pun tak faham apa masalah susah sangat nak pergi kelas 8 pagi kat U ni. Padahal dulu masa sekolah, pukul 7 dah tercangak for assembly.",-1
"Nah makanya kalo Sekolah yang bener ya! Belajar yg benar, kalo kuliah jangan di lama2in! Lulus max 4tahun. Sayang duitnya n sayang umurnya.",1
Forum Komite Sekolah Dukung Wali Kota Makassar Berantas Geng Motor http://bit.ly/1LBlquh ,1
"Skrng sekolahny udh bagus, dlu pas jaman aku atapnya masih bolong2, anak2 nya masih ad yg pake sendal k sekolah, terus satu bangku 5orang",1
5. ANAK PALESTINA DILARANG MASUK SEKOLAH 6. KEGIATAN REMAJA MASJID CEGAH EFEK BURUK DUNIA MAYA,-1
Buat apa sekolah kalo kuliah jurusannya sesuai minat dan enggak 'dipaksa' seperti di sekolah,-1
"Lebih dari sepertiga pelajar, pergi ke sekolah karena paksaan dari orangtua mereka. #Psikologi",-1
Pasukan Zionis Halangi Anak-anak Masuk ke Sekolah >Selengkapnya>  http://sahabatalaqsha.com/nws/?p=16239 ,-1
"Setelah Program Satu Hari Satu Juz, Kabupaten Bangka Akan Gulirkan Program Bahasa Arab di Sekolah http://fb.me/2QTiOkX1w ",1
Anak-anak Korban Kebakaran Sawah Besar Sudah Bisa Sekolah http://dlvr.it/8jYS7m  ,1
"Sekolah juara ajarkan siswa tata busana, Yudha siswa SD Juara Pekanbaru kini sudah dapat menjahit bajunya sendiri ",1
"Terimakasih utk Sekolah Harapan Bangsa acaranya sukses,ramai,seru ",1
Bupati Jeneponto Dukung Program Ekonomi Dompet Dhuafa http://bit.ly/1wis6Kj  ,1
Dompet Dhuafa Sulsel Berbagi Perlengkapan Sekolah http://bit.ly/1wis6Kj  @DDsulsel ,1
"http://beasiswaindo.com/5239  Beasiswa Penuh, SPP & BPP Pokok - Sekolah Tinggi Manajemen Transpor (STMT) Trisakti ~0224",1
Ketika Sekolah Hanya Untuk Ijazah http://bit.ly/1AEAWAF  #HotThread,-1
Lagi nunggu marisa nasution insert siang sakit & masuk penjara karena mulutnya yg gak sekolah.,-1
"08.08: DPK Jakpus, Pak Makmul : Kebakaran rumah di belakang Psr Paseban, Senen dekat Sekolah Trisula, Jakpus. Ptgs sedang mengarah kelokasi",-1
"RT @VIVA_log: Putus Sekolah, Pria Ini Bisa Hasilkan Rp52 Trilliun http://dlvr.it/8jJNz5  ",1
"Pagii keluarga prillversku!!!Semangat yaa buat yg lg sekolah,kuliah dan kerja,jangan lupa sarapan yaaa pv!!! #salamprillvers?",1
Kepala Sekolah Dituduh Cabuli Dua Siswi Saat Kesurupan http://regional.kompas.com/read/2015/02/23/14554601/Kepala.Sekolah.Dituduh.Cabuli.Dua.Siswi.Saat.Kesurupan ?,-1
Sebuah sekolah di Norwegia tidak memberikan PR untuk muridnya agar lebih memiliki waktu bersama keluarga.,1
